,2.Frequency,3.gender,4.age,5.height,6.weight,7.qualification,8.living area,9.status,11.CGPA,12.monthly expenditure,13.game,13.anime,13.sports,13.online shopping,13.travelling,13.keep pets,13.skincare,13.technology,13.music,13.movie,13.starchaaser,13.TV series,13.photography,13.painting or calligraphy,13.personal finance,13.collection,13.dancing,13.cooking,13.DIY,13.automobile,Category1,Category3,Category4,Category5,Category13,Category23,Category36,Category119,Category129,Category155,Category160,Category167,Category177,Category181,Category188,Category202,Category211,Category217,Category223,Category234,Subclass1,Subclass5,Subclass17,Subclass19,Subclass20,Subclass21,Subclass22,Subclass24,Subclass25,Subclass26,Subclass27,Subclass28,Subclass29,Subclass30,Subclass31,Subclass32,Subclass33,Subclass37,Subclass47,Subclass51,Subclass59,Subclass65,Subclass71,Subclass75,Subclass76,Subclass83,Subclass85,Subclass86,Subclass95,Subclass121,Subclass122,Subclass124,Subclass126,Subclass127,Subclass130,Subclass136,Subclass137,Subclass138,Subclass145,Subclass146,Subclass147,Subclass152,Subclass153,Subclass154,Subclass156,Subclass157,Subclass158,Subclass159,Subclass160,Subclass161,Subclass162,Subclass164,Subclass168,Subclass169,Subclass170,Subclass171,Subclass172,Subclass173,Subclass176,Subclass178,Subclass179,Subclass180,Subclass182,Subclass183,Subclass184,Subclass185,Subclass193,Subclass195,Subclass198,Subclass199,Subclass200,Subclass201,Subclass203,Subclass204,Subclass205,Subclass206,Subclass207,Subclass208,Subclass209,Subclass210,Subclass212,Subclass213,Subclass214,Subclass215,Subclass216,Subclass218,Subclass219,Subclass220,Subclass221,Subclass222,Subclass224,Subclass225,Subclass226,Subclass227,Subclass228,Subclass229,Subclass230,Subclass231,Subclass232,Subclass233,Subclass235,Subclass236,Subclass237,Subclass238,Subclass239
2.Frequency,1.0,0.0435363721148396,0.04747336623209104,-0.07516108227974934,-0.12497255955704482,0.05211387021696705,-0.13584762180282567,-0.20520574074178377,-0.11885603667120367,-0.09407995641121901,-0.1888496363301392,-0.20767198224504677,0.0787721311963971,-0.15783819893899698,-0.07025549199864987,-0.19921433225297264,0.1545620823970297,0.06276027203167975,0.012809207849599664,-0.0627602720316797,-0.006928788737662608,0.0501277198522527,-0.07788831035454567,-0.14051098399729986,-0.22481757439567968,-0.06905216906485975,-0.12120013057395534,0.22252414109907234,-0.10638688788366985,-0.09858902825244276,-0.13433562238913185,0.021705774177430564,0.09894460885976031,0.14511150267841136,-0.07164553061566314,-0.03870484483060367,-0.19273617181881694,-0.1492682246977081,0.284956263937107,0.29561082473838995,0.19540529811235868,-0.11570022177974697,-0.25640578156299215,0.08451483473764142,-0.2784656937379505,-0.15977682068324583,0.18328492317626585,-0.05795849436809134,-0.16324536453328864,0.21700560056500165,-0.14390456184517136,-0.06905216906485978,-0.13842596581917252,-0.06905216906485977,0.330231234342275,-0.4118265097799289,-0.20857908322264393,0.24077631929557922,-0.14060331469092074,-0.1311425440115232,-0.03473895751201712,-0.25721014467995745,-0.2686565391015005,-0.29449784740354606,-0.1702441329560745,-0.10065228767652744,-0.10757938522298503,-0.18276710394942106,-0.07622594473598185,0.13793123642002544,-0.03285487510433388,-0.1833089653902742,-0.32879964892912444,-0.2643609155412687,0.08974279514834405,-0.11588701156748206,-0.41617380050710134,-0.28711430682512684,-0.27510174018338907,-0.2689748644550705,0.02237130904095577,-0.19088986312592887,-0.07167027949666024,-0.17340794457917383,-0.22785576086575868,-0.26264217691703673,-0.22087670440996945,-0.3459031946270122,-0.1163173605666279,-0.11588701132886176,-0.12470767528308502,-0.17145328163771997,-0.2256829017109331,0.17230838286146705,-0.09811694846834128,0.01595402308563796,-0.10383877330258202,-0.13985345977155683,-0.13160485508766492,-0.23550376702752682,-0.04665774147489772,0.05606904836112928,0.10061551565967586,-0.1176925710613715,0.2623205815192499,-0.2017185715092169,-0.09566004421543597,0.11956701253789821,-0.38153807269651846,-0.15834496842337553,-0.16739266471056746,-0.21333618048851966,-0.3459055447690346,-0.32974875092097294,-0.1848615559055165,-0.17928639674202249,-0.24399265869805623,0.32210935518596545,-0.012891607464613935,0.043688742843417686,0.09044259061000255,-0.04358744381567046,-0.1971111854329306,-0.18515940226802705,-0.20041470952894483,-0.22192460399510355,-0.13356214170918265,-0.03648070781368822,-0.1581332536044577,-0.11633510217405287,-0.0477110604983231,-0.08321910179054447,-0.19666018179688521,-0.1888790985633057,-0.1926683595137381,-0.37248705572301627,-0.28438855746139896,-0.2159582847764098,-0.3641305861105542,-0.11851866285543952,-0.2817647234423797,-0.2402772866864589,-0.3052707073449297,-0.06337430027391874,-0.022751962024737324,-0.18920636841574626,-0.018212425766748083,-0.11193036675984298,-0.22191855990506779,-0.12008936912189216,-0.23021514888439618,-0.15100571585521028,-0.12043476427779716,-0.105924501666356,-0.3457431921260214
3.gender,0.0435363721148396,1.0,0.15946999995601696,-0.7551043192426142,-0.706659775946446,-0.06722294209836037,-0.2620426545206391,0.024995218209016293,0.04600389286394381,-0.2023379408531631,-0.62011507253212,-0.3798392844425025,-0.08108928544278134,0.1924445325560509,-0.016748280772542007,-0.21781547296428366,0.5191967039488061,-0.409323711508708,0.005552001013751065,0.10444811948842903,0.33654635442343056,0.3883749986996373,-0.1214053455866499,0.21772765004304784,-0.08374140386271074,-0.11831645158027082,0.273312416127701,0.17015320686031374,-0.016748280772542125,-0.16892596055338377,-0.13387837425385754,-0.06708408099296888,0.034804053558891365,0.08066958677529729,-0.0774080124199791,0.02116328035166377,-0.050286122076022746,-0.05674896750576414,0.055536867747584394,0.162117068194479,0.07966443565158288,-0.08956836441782079,-0.0984158642619225,0.09319946859623619,-0.19583379042855403,-0.04720379513345792,0.08547526530446845,0.02669114745039671,-0.1006652178558302,0.09771815555733677,-0.24657121353772035,0.15946999995601716,-0.411510635425968,-0.11831645158027085,-0.28045430388911824,-0.043795296001962344,-0.3180142824382618,-0.24839920264876078,-0.0819245961251959,-0.23322351994624096,-0.33107410868902926,-0.22160225803408873,-0.008503108710284821,-0.1667511391844498,-0.34834800342873956,-0.15705569777162307,-0.1652562465493202,-0.19968445390455286,-0.20591149303613793,-0.16167671015927348,-0.16884528109154545,-0.399443620754601,0.08008212854415805,0.05983218513517815,0.11549232760227736,-0.15664914126614182,-0.07626642509522476,-0.11210680991893224,-0.20121850173912006,-0.26670462997770816,0.13400472741747352,-0.026213020210851798,-0.25379257129305705,-0.16916356151727688,-0.09772242088927545,-0.017641048571489227,0.2815186322312791,-0.05209000337302263,-0.15737759684705363,-0.15664914209585645,-0.16134814664226776,-0.15871422113203357,-0.3430165788055495,0.231487354037949,0.26862673999744024,0.4962380746861607,0.21133426025970697,0.1560906148250844,-0.22549645689018988,0.03034337268192498,0.14891903918202243,0.08460618632449901,-0.1755592908850929,-0.20165865278266354,-0.21042689276379883,-0.40013796510417937,-0.39811455175933985,-0.2793104320498651,-0.34129053034980467,-0.17320724684147293,-0.2150468556791569,-0.22948002791864175,-0.1400756210817205,0.15906862944477962,0.15819473862765535,-0.04316917914139085,0.06329028006946755,-0.15969461227309562,0.2963683251073591,0.1359943253307659,-0.20504602724601634,0.010235474045260847,-0.17932493728023996,-0.21135286534995656,-0.21070985260149952,-0.15700107774759145,-0.24850471491634957,0.20054695012218635,-0.11013094683572612,-0.38581602580152125,0.027287124946604353,0.18758509542489574,-0.22557077871568315,0.07961206877231347,-0.2853837014825183,0.12086526650143156,0.1793914309342925,-0.11179480326910952,0.011715991715997241,-0.05069031966463597,-0.27872131417270246,-0.17688637592538395,-0.29186325512049077,-0.11584675920739307,0.025864348209012795,0.06808721452685518,-0.033333140119240275,-0.07989524767489138,-0.16807509880635432,0.025353856390847623,-0.3212868188866053,-0.10763738109274318,-0.17660072298317347,-0.1417093178755487,0.0622025203961864
4.age,0.04747336623209104,0.15946999995601696,1.0,-0.09975179222617706,-0.08661855860486019,0.20910867855336135,-0.02518804234459717,0.06548407948137562,-0.04218338455969112,0.12517975562534173,-0.18643149701284586,-0.10957582335289495,-0.17219057955454917,-0.10535074339697469,-0.1228590233667901,-0.06548407948137623,0.30714755841697583,0.16566307331251645,-0.14254579382840912,0.11389336290235515,-0.05301053120945725,0.17219057955454936,-0.06548407948137591,-0.06142951168339529,-0.061429511683394854,-0.018867924528301536,-0.0572833150126204,-0.0734223098214354,-0.043878222630996666,-0.0269386229220181,-0.134278972695814,-0.26921148849711807,0.11308689077539148,-0.3074550880585723,0.04737749288524668,-0.0418280692147546,-0.08065935538375243,-0.021275012171146267,-0.24981354402302935,-0.22296731398065997,-0.30120333636847174,-0.08537940711103058,-0.1816550205877003,-0.31410760436420954,-0.05931952854582747,-0.017446878560424164,-0.26567048186157766,-0.13352607419607698,0.1726529363888346,-0.2536622714993929,-0.03932071141201511,-0.018867924528302434,-0.14535018485366322,-0.01886792452830182,-0.08477848596211734,-0.13594185282049898,-0.07951212773686853,-0.06366213055916276,-0.0793102998777744,-0.07812871234367649,0.00763003625801072,-0.15884244314720924,-0.12407772812519352,-0.1034601506782651,-0.20552671566129171,-0.027556255035263186,-0.029395162363137727,-0.061054335153944574,-0.11165233877193263,-0.05695293441318295,-0.11951364938725981,-0.11781787842829423,0.06722961265777545,-0.11795429188232169,-0.11471757438438333,-0.03166515140186104,0.14561521751067785,-0.08892136759158127,-0.12977166705882273,-0.09759799372130999,0.5561280917548447,0.30261552791116214,-0.06577885323542655,-0.05892092808050135,-0.13091700494969358,-0.10275023114247019,-0.10177283317194374,-0.07398046930244467,-0.031782740647016944,-0.031665151336660056,-0.03461073446926173,-0.049417171802272564,-0.069722733755564,0.0894367980065794,-0.03943484880012412,-0.09897789760863691,-0.01668619045014955,-0.08433768729790041,-0.03595991997036049,-0.14655951291621533,-0.08443193319540475,-0.13286073541984364,-0.08663233743846077,-0.032158505350381644,-0.052984341632961875,-0.11762325908656023,-0.16502956629570992,-0.14225718479327026,-0.1877225603869163,-0.04901268344815497,-0.04838393288589417,-0.06538062518484583,-0.11048798035510644,-0.13761665251986557,-0.09180083932062406,-0.04898850026712831,-0.11832218298482676,-0.03920134639845463,-0.04549598645914887,-0.06779484932621793,-0.06327861462380918,0.0950376774410183,-0.06689690317986144,-0.05480829066604589,-0.07248913749943069,-0.06819212038400833,-0.14446785020343034,0.07509140685776566,0.20104599395381664,-0.13390003640210765,-0.00574280814714381,-0.11914890171457686,-0.10698230592150981,-0.10804531287274403,-0.05426472724151837,-0.16559678412651327,0.1744393043517971,-0.09102768864362414,-0.11727327231302287,-0.05775903895973309,-0.07698984128442235,-0.07024770246391324,-0.08523124303181756,-0.05198526320269642,-0.059598876872968075,-0.10126328103331333,-0.10113991688908279,0.546807998778606,-0.09654615667377875,-0.07000845385067253,-0.08520503957294026,-0.1281809983249583,-0.041658095185254554,-0.1109870545097286,-0.09086382327327344
5.height,-0.07516108227974934,-0.7551043192426142,-0.09975179222617706,1.0,0.6983050079087338,0.2145048835672916,0.3640400563523782,-0.09367877741386875,0.0023852087190988904,0.13625416898168408,0.5350586881749045,0.20933064602863238,0.053549700146859384,-0.1146709219989202,-0.004776004499380497,0.20364951611710552,-0.382080359950435,0.3107282221424902,-0.02691491127358594,-0.18031896828994248,-0.3438465154651154,-0.3164300463223514,0.09367877741386861,-0.09552008998760875,0.07641607199008699,0.0586775248389276,-0.1825995335538348,-0.02854208607984643,-0.010916581712869645,0.08377666092856134,0.0462170297882276,-0.06402930406047018,0.0941170420168956,-0.23301535299301696,0.15166629998583664,0.04139786365520976,-0.011826709582412243,0.07112367173726665,-0.14488232400982934,-0.24108650841032037,-0.24824035626949,0.04459635486082134,-0.16460752519139096,-0.2920398938893861,0.15802874855858473,0.04544078031899185,-0.2706034609626544,-0.0730271569610296,0.13714242179390645,-0.2681265361659295,0.29065885817570236,-0.09975179222617703,0.26346852214003724,0.21710684190403237,0.20781225291374472,-0.06979403883973288,0.09726975150683095,0.20679569169371742,0.13989164175010466,0.05044606839406174,0.23225202583277552,-0.005711236314109499,-0.06262769763396309,0.1447016018061039,0.241370124909595,0.14204875818976337,0.15813283316693166,0.10864166657129556,0.18506921196198148,0.08867351132783206,0.057867248787891935,0.41846743965144756,-0.2189485240949123,-0.11479383491366321,-0.11653973448531121,0.20861184669671293,-0.15006377594317485,0.18277020359778354,0.28108341761694083,0.26615349616691,-0.02164827989199363,-0.14365439010980516,-0.02033115047282575,0.16253343114744218,0.0009238916248153038,0.06492861448771581,-0.28054592455048283,-0.043764895861321665,0.2090009784113743,0.208611847320025,0.20644813925666108,0.04591124123129685,0.2901278247989778,-0.14877937445972617,-0.16971367516706676,-0.3941546023164492,-0.12001735866879207,-0.0809648421192855,0.11913100098143664,-0.24739209242980964,-0.1459641844052039,-0.07846839643534458,0.16896069057780574,0.18169167429164454,0.15339305714976378,0.4603839600568996,0.3910591168091345,0.16328815393912716,0.307633060133065,0.14253966430605464,0.13266588580604038,0.14563172237157976,-0.03256343890385632,-0.24566720615386659,-0.3047237731287226,-0.06499279500905406,-0.1975828491854869,0.11077775050991155,-0.20258728594339462,-0.08443978053067708,0.19484241279534484,-0.12287524888457486,-0.0829219011222433,-0.026614677285496595,-0.0746233026485258,-0.14392391242762473,0.08254962153034864,-0.08067296797938671,0.08639917414098046,0.3523388129323818,-0.003307915583886688,-0.1227957014549541,0.2376149063177179,-0.043029233815967564,0.0549924804613265,-0.13711240529226057,-0.12185886894961234,-0.21616168264165245,-0.10787609069234626,0.0671107190359772,0.315545037616686,0.18477757878431258,0.2948852018011021,0.16275025108766086,-0.15799889779236267,-0.023372635747953292,0.15362015631371184,0.12560149646406502,-0.029139561395814546,-0.015801696316474753,0.3822750509702034,-0.005157492811854912,0.2665340823119653,0.16046331944443248,-0.10140281354360307
6.weight,-0.12497255955704482,-0.706659775946446,-0.08661855860486019,0.6983050079087338,1.0,0.2259407602116682,0.236883494102494,-0.1156243225157202,-0.09615028049098114,0.09156880180284759,0.43075486850969347,0.32614609576544146,-0.02763949964113914,-0.1488130663608649,-0.043386091563731265,0.4069976152553346,-0.3253956867279843,0.2669144348064028,-0.03955146059131415,-0.06947088029207737,-0.2914969962758331,-0.3372018956218972,-0.050874701906916814,-0.10846522890932814,0.021693045781865622,0.15324821907013694,-0.1264304343560434,-0.10371259576834632,0.021693045781865566,0.047565149415449405,0.020347889515534293,-0.052109786721583215,-0.1902049828407103,-0.21927234035841925,0.05339398764197808,-0.041094955437708504,0.1390016228819276,0.04097489649308771,-0.18264311701905933,-0.2618104213953411,-0.28304235456211546,0.08057111272797493,0.02972933170921156,-0.2756576882285178,0.3173815399530048,0.18283177597516392,-0.26840152087757846,0.07264389362624438,0.09446328739341778,-0.18152844125508666,0.35338546954837524,-0.0866185586048601,0.24023545391643747,0.27318160790763574,0.23777834972328676,0.0473177442724416,0.08143339043707847,0.16454345121454267,0.11534005881756373,0.11282386897644833,0.28252850735507007,0.11474932985363716,0.16023020353053413,0.08035732139096508,0.23714577263480577,-0.003690487543898527,0.010674754273601601,0.09002665334368012,0.09034001767410366,0.1460899279670768,0.058662811042355115,0.39874183865653,-0.06224012657192896,-0.002739684177528813,-0.19225961483081938,0.159047280755236,0.021578582733321573,0.02637588703807137,0.17586260662746378,0.1213230540559805,-0.12882103976992537,0.04606442385457272,-0.025732639016002864,0.03729595584447152,0.174479877703072,0.2341734151802236,-0.11735451904030318,-0.008802467459907677,0.16000216426258795,0.15904728132637513,0.1696643574532421,0.043508779639472334,0.25306207048531204,-0.06656939250509689,-0.08097201154117624,-0.28991828918326445,-0.023328877692418273,0.042167278927094945,0.04823877014324313,-0.13084341556855814,-0.20055761980698805,-0.02400782789635002,0.09312835083839151,0.2611963846638849,0.1510975580600414,0.3672380207005585,0.26204007126686185,0.21828554517738666,0.2963746995704157,0.0731852287371535,0.1022757128415617,0.10046554358867105,0.05618054386292075,-0.13568804238728005,-0.15075476880246313,0.017636394308047948,0.024446948344665376,0.08111376711465448,-0.11584718887780439,0.06943550659700566,0.2649813167112924,-0.0806358932639211,0.09909080914476158,0.14624591924653566,0.13005625885786645,0.10925240198617549,0.17563173438597898,-0.22350448948223287,0.05031537361550303,0.38622289987036795,-0.04578600722303007,-0.22586667204753702,0.19440430493631686,-0.12288619444676795,0.0017378028318440694,-0.09703773891608315,-0.0024007266019844607,0.01830477332600319,0.1068421004534334,0.03661828344133835,0.3253834048143681,0.322405809553529,0.3595807087955326,0.16699186745108788,0.038317089268592855,-0.09494695604698017,0.09098794324210903,0.009085780166886905,0.15862897630178624,-0.13968221367725453,0.3570241920722589,0.09647425392403508,0.24274003483679524,0.09556585146789863,0.06242016084198434
7.qualification,0.05211387021696705,-0.06722294209836037,0.20910867855336135,0.2145048835672916,0.2259407602116682,1.0,0.08771501249059416,-0.1993088918109445,0.005074717237620908,0.09022128807642646,0.020265261071615245,-0.2304516562310708,0.1372352559578288,-0.24397131364740166,0.08129057106286937,0.14081606486642828,-0.05080660691429333,0.19867208288427524,0.17010648453626268,0.032541117024148615,-0.0212954176539225,0.09580574472527677,0.08232323792191192,0.13209717797716275,0.010161321382858697,0.04057332568945817,-0.0047377405237953845,0.15788632633064206,-0.0624195456375603,-0.18269740231463982,-0.09052830101639832,-0.016830896409435477,-0.025512077524840453,-0.06769456421002733,-0.12076240023342327,-0.20581921173559492,0.003109906093042569,-0.05045448082522368,0.06091951635547393,-0.033396621806176426,-0.04939826278325645,-0.042367247382606166,-0.04723766117964154,-0.08395708083056728,0.04617752998792812,0.0012699105030519492,-0.06436192541918359,0.029231595399173603,0.037404262361792076,0.018690437860701327,0.13696406307494483,0.04057332568945829,-0.11120689662665337,0.04057332568945825,-0.017705334505845417,-0.2707813551651383,0.012530714131557383,-0.05723425008248333,-0.21044977953500438,0.08229437085824338,-0.08399651300692478,-0.25978547340827157,-0.09598093344595973,-0.31362283932963975,-0.07731695903873617,-0.32679593231751164,-0.3155791230908338,-0.051471285081592426,-0.20535649977030548,-0.10416948474245126,-0.01313974257211024,0.042776371009161214,-0.18008280552869746,-0.13574301941834366,-0.17965660324374197,-0.10653523948184142,-0.21595103745057415,-0.27659776628655136,-0.054429425116216734,-0.18057921732614934,0.06616950990376859,-0.03596942737599017,-0.1136042610924875,0.12044304468140044,-0.08927972259495852,0.07801858140673076,-0.20255644829879932,-0.1763281002971474,-0.10830077751645703,-0.10653523951357431,-0.10653673198661501,-0.33667803220314896,-0.15119376396840814,-0.059597531306443546,0.036456336918783944,-0.2562134636772003,-0.05023012553629692,0.027833201880571947,-0.3466744340040791,-0.38906517638861665,-0.05574066316563052,-0.019561642508310828,-0.0993678420533249,-0.15836666634869562,0.019892951911228616,0.046131046703080235,0.0028782728413009697,0.004594313357556043,-0.06273642473754557,0.016351951331339737,-0.050784776473392065,-0.0255587092779234,0.004438752531288583,-0.24664941096519497,-0.3472967574789136,-0.06610901760948017,-0.26300423839991255,-0.0123272275553009,-0.11029546704139899,0.015415747809429682,0.15708458092673466,-0.11408164539804629,-0.21759248132356995,-0.13136383485266379,-0.2984347924488161,-0.24506225771492712,0.04198062583670737,-0.011184849997954128,-0.014649592515926643,0.0321596172967908,-0.027172191676821226,-0.05901145541989406,-0.13922808611727058,-0.10123065054514398,0.0021659349098766614,-0.19799774441050097,-0.03807462844141461,-0.2788541026373699,-0.21412718651793983,-0.02802690839517775,-0.1174414924480047,-0.13884817968209992,-0.008997246028545586,-0.21757761927445818,-0.07544157703641835,-0.21240715153167544,-0.07832501594706556,0.19422655003414452,-0.20221825162059676,-0.03263344973262828,0.17695176665959106,-0.025902746019088218,0.2293783736548571,0.08875734378410939,-0.04777043655802131
8.living area,-0.13584762180282567,-0.2620426545206391,-0.02518804234459717,0.3640400563523782,0.236883494102494,0.08771501249059416,1.0,-0.0450898183849624,-0.09147558573112548,-0.04209180500404218,0.3102576198643042,0.10778528184679782,0.15947822314067034,-0.10733028686969083,-0.0021580611710245662,0.07821703189228174,-0.2762318298911394,0.09675514222201782,0.012519330462019175,0.01782331567247696,-0.11865489590518376,-0.1660773220292499,0.04923072007337733,0.3668703990741697,-0.07769020215688298,-0.1444998218716365,-0.37984095648377664,0.021924699844568706,-0.18620984961411643,0.15993694034908437,0.18148171273088096,0.11660545104911567,0.025583088940366733,0.005260985861408803,0.0680438583211887,-0.05883128737998841,0.17011418709209378,0.13900039095819605,-0.12520147027529133,-0.25756316628080284,-0.056602211336095665,0.11249791156622839,0.21180956161903808,0.0004310680438670387,0.27083710194575744,0.08833071141906798,-0.14545316799171035,-0.006602665289602254,0.10043821716035092,-0.24762032610789134,-0.042415840383946427,-0.09677511006082072,0.1455978078625177,-0.06098157620270899,0.3359710835891442,0.14917253828069682,0.003265941713309412,0.1724241834792477,0.08997248942049875,-0.09959703560497514,0.15611186183726652,-0.09338767011608438,-0.14890994076925562,0.10154941356996043,0.1750398507973859,-0.09927195247074902,-0.09147604919904374,0.1278721156510332,0.1579282547241577,0.1489428651416321,-0.06250700139567869,0.19428693225719038,-0.12657646551047777,-0.036002009680981994,-0.07325737896061167,-0.1493558827163847,0.06335880969146808,0.29050950854441365,0.17922558823441526,0.1772044470936776,-0.042671042374991044,0.0049938336286829265,-0.016934928517218766,0.21068406679423854,-0.148025212884382,0.011892574102141352,-0.22596174630782684,-0.06145611291264662,-0.14824160112484766,-0.14935588256865942,-0.15944637673608844,-0.04298909841365219,-0.2220240064452888,-0.1158463158441613,-0.20247460513984764,-0.30557696734734907,-0.12013232374866782,-0.04746866086932174,0.1381954113594743,0.08475895006360594,0.19111174404312442,-0.012160725492134062,0.15034294134118167,0.1573938634848542,0.1217477152023576,0.26949560098002445,0.1777642356630006,0.1236811096259111,0.16458139186236692,0.13482542206591666,0.1506022924935587,0.1555990062785071,-0.07766281031139158,-0.05471300770452827,-0.09028496356866977,-0.00741788726660431,-0.20576697727355373,0.17175745278458748,-0.27103242657786536,-0.11347952597502069,0.274832911264662,-0.037675388046593476,-0.007899301230297159,-0.019832451410810165,-0.010707195720215675,-0.10750093970414938,0.2155187417746189,0.05981872851162302,0.1511378785591367,0.22541245778883917,-0.02887040408506184,-0.14349843181945662,0.18597881907021202,-0.0244870519828034,-0.0590713481434636,-0.13645420348237194,-0.0934448646375983,-0.2061739590190209,-0.14366362584239736,0.15042260539153987,0.23430172106437955,0.0643443097841599,0.2361909731578343,0.3096233839816726,-0.10557920323984252,-0.04652594052569497,0.16429218559487285,0.09823848999733435,-0.004440052176962686,-0.16523756467035858,0.22466280236271782,0.05117845018355972,0.21147705483418663,0.1889394761997162,-0.18646998882979712
9.status,-0.20520574074178377,0.024995218209016293,0.06548407948137562,-0.09367877741386875,-0.1156243225157202,-0.1993088918109445,-0.0450898183849624,1.0,0.0026618913761258184,-0.015516282019355022,0.04806580133202472,0.08692571704250136,-0.08692571704250143,-0.1279726742222478,-0.053300179088902694,0.10454545454545457,0.08528028654224414,-0.18686186173722236,0.017668837318505548,-0.007186994682200829,0.18398132947071144,0.08692571704250146,-0.01818181818181831,-0.04264014327112206,-0.04264014327112203,0.06548407948137593,-0.06958374259266006,0.14015297764534707,0.15228622596829322,0.09349469900084563,-0.009447337877822023,-0.013503576885969714,-0.07766531196429671,-0.048479362543048354,-0.03595717651821562,-0.008290387060284156,0.09241900528853941,0.09633857708580469,-0.11758714761227433,-0.09657440651903025,-0.08390951946412194,0.08421323789742023,0.03277284121559817,-0.07662774286461581,-0.03370292093839546,0.10309187302861197,-0.06945980162324467,0.10459322760148905,-0.046465545193229305,0.012830540757669462,0.047916565298573174,0.06548407948137601,0.1951202064141284,0.06548407948137595,-0.1314206694175047,-0.10821296316866061,0.18647484531910988,0.18930624989815445,0.12397803630332904,0.16528555582289026,0.2862115579975621,0.17983681288944772,0.19210608028956397,0.10166813993593246,0.0008080755261043014,0.0630852431245316,0.05682775676020921,0.16955427745479482,0.2394770110161982,0.08433015442915148,0.0013852030421421706,0.06590875983930031,0.2531186448738518,0.25886685249886016,0.09270181431008849,0.10989885443303166,0.272190920547774,0.05380385328077185,-0.23017086691416191,0.2047758534353347,0.09013465386280523,0.2106070416251204,0.198397203041917,0.09672254216553217,0.21878347307896615,0.029742844633651396,0.11178002350280357,0.1285649530109996,0.11030696627725675,0.1098988542067415,0.1201219606053787,0.13889326053713952,0.2136315111459205,-0.31126238774632903,0.02840702686534446,-0.059335144824369794,-0.2058490981583644,-0.17929225135524546,0.12480451964659937,0.21765215656663323,0.15849502627534218,-0.27347578789412985,0.16010513754614647,0.11161111637943275,0.1529376043738379,-0.007066160197361062,0.19327224486161176,0.12610923320426076,-0.1741653223382213,0.10941005667111782,0.15144506389352308,0.16300863658216844,0.18092717830516925,0.3291273361993834,0.15262979855657477,0.17002224279379957,0.26529813538657776,0.13002973299187726,-0.05757757866184363,-0.10587694195492674,-0.33094145125009367,0.07988031553015391,0.19145410850229203,0.15576523280013083,0.16159620125572835,0.195848470163803,0.07807520094156915,-0.10886146423352842,-0.04207911648977489,0.14526632633014655,-0.097655977646075,-0.04364752288500311,0.037444965615872766,0.057890074313197766,0.12457273083757475,0.16417097125871544,0.2169218761513666,0.06630290353783772,0.31078111008405257,0.1813492611272529,0.021072651215607908,0.09025338585912808,-0.1638303230958499,0.05020450510282734,0.2331357158700463,-0.028122627323150882,-0.024795573526767048,0.10578059876292484,0.09419603502261019,-0.21903586294921204,-0.11589029400648922,-0.00457617074422931,-0.25539000105673604,0.02389403690788905,0.2034915035078989
